Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2010-03-04,30.101428985595703,38.88999938964844,65.55000305175781,58.45000076293945,24.950000762939453,73.08000183105469,32.56999969482422,,163.61000061035156,31.440000534057617,126.72000122070312,20.530000686645508,63.56999969482422,41.91999816894531,27.235000610351562,63.43000030517578,81.0199966430664,37.13999938964844,28.6299991607666,16.907499313354492,17.329999923706055,63.66999816894531,44.28571319580078,53.54999923706055,32.95000076293945,21.760000228881836,27.452011108398438,35.0,53.959999084472656,65.4000015258789
2010-03-05,31.27857208251953,40.20000076293945,67.93000030517578,59.22999954223633,25.209999084472656,74.30000305175781,33.220001220703125,,167.17999267578125,31.799999237060547,127.25,20.790000915527344,64.04000091552734,42.810001373291016,27.350000381469727,63.66999816894531,82.44000244140625,37.4900016784668,28.59000015258789,17.079999923706055,17.479999542236328,63.689998626708984,44.83952331542969,53.939998626708984,33.7400016784668,22.127500534057617,27.41449546813965,34.9900016784668,54.13999938964844,66.47000122070312
2010-03-08,31.297142028808594,39.709999084472656,67.23999786376953,58.90999984741211,26.1299991607666,74.63999938964844,33.189998626708984,,169.83999633789062,31.959999084472656,126.41000366210938,20.770000457763672,64.19999694824219,42.59000015258789,27.229999542236328,65.12000274658203,81.30999755859375,37.349998474121094,28.6299991607666,17.204999923706055,17.350000381469727,63.189998626708984,44.531150817871094,53.79999923706055,33.099998474121094,22.657499313354492,27.78965187072754,34.7400016784668,54.150001525878906,66.4800033569336
2010-03-09,31.860000610351562,39.70000076293945,67.79000091552734,59.18000030517578,26.1299991607666,74.30000305175781,33.310001373291016,,168.85000610351562,31.68000030517578,125.55000305175781,20.940000534057617,64.2699966430664,42.41999816894531,27.09000015258789,65.0999984741211,81.98999786376953,37.040000915527344,28.799999237060547,17.232500076293945,17.229999542236328,63.29999923706055,45.173065185546875,53.56999969482422,33.08000183105469,22.537500381469727,28.05225944519043,34.38999938964844,54.060001373291016,66.77999877929688
2010-03-10,32.119998931884766,39.720001220703125,70.01000213623047,58.779998779296875,25.8700008392334,73.95999908447266,33.33000183105469,,171.94000244140625,31.709999084472656,125.62000274658203,21.190000534057617,64.29000091552734,42.93000030517578,27.100000381469727,64.94000244140625,81.55999755859375,36.66999816894531,28.969999313354492,17.280000686645508,17.149999618530273,63.0099983215332,45.179359436035156,52.88999938964844,33.2400016784668,22.8799991607666,27.902196884155273,34.27000045776367,53.630001068115234,67.22000122070312
2010-03-11,32.21428680419922,40.11000061035156,70.06999969482422,58.900001525878906,25.969999313354492,73.98999786376953,33.810001373291016,,173.50999450683594,32.130001068115234,127.5999984741211,21.25,64.22000122070312,43.18000030517578,26.799999237060547,65.20999908447266,81.26000213623047,36.880001068115234,29.18000030517578,17.4375,17.290000915527344,63.16999816894531,45.33668899536133,53.619998931884766,33.5,23.184999465942383,27.986608505249023,33.939998626708984,53.970001220703125,67.22000122070312
2010-03-12,32.371429443359375,40.7599983215332,69.83000183105469,60.36000061035156,25.8799991607666,73.72000122070312,33.689998626708984,,174.9600067138672,32.45000076293945,127.94000244140625,21.270000457763672,64.18000030517578,43.150001525878906,26.674999237060547,65.52999877929688,81.37999725341797,37.15999984741211,29.270000457763672,17.475000381469727,17.079999923706055,63.31999969482422,45.01573181152344,53.15999984741211,32.90999984741211,23.3125,27.883440017700195,33.93000030517578,53.900001525878906,66.80000305175781
2010-03-15,31.977142333984375,40.70000076293945,69.4000015258789,59.470001220703125,26.079999923706055,73.56999969482422,33.720001220703125,,173.52999877929688,32.689998626708984,127.83000183105469,21.170000076293945,64.56999969482422,43.06999969482422,26.825000762939453,65.93000030517578,81.26000213623047,37.75,29.290000915527344,17.59749984741211,17.260000228881836,63.70000076293945,45.21082305908203,52.72999954223633,32.529998779296875,23.102500915527344,28.0053653717041,34.16999816894531,55.41999816894531,66.30000305175781
2010-03-16,32.06428527832031,40.91999816894531,68.72000122070312,59.45000076293945,26.149999618530273,73.9800033569336,33.75,,176.19000244140625,32.54999923706055,128.6699981689453,22.010000228881836,64.52999877929688,43.2400016784668,26.850000381469727,66.06999969482422,81.66000366210938,37.939998626708984,29.3700008392334,17.594999313354492,17.260000228881836,63.529998779296875,45.56324768066406,52.849998474121094,33.04999923706055,22.912500381469727,28.07101821899414,34.5099983215332,55.9900016784668,66.56999969482422
2010-03-17,32.01714324951172,41.0099983215332,69.37999725341797,60.220001220703125,26.260000228881836,74.66999816894531,33.75,,176.63999938964844,32.52000045776367,127.76000213623047,22.239999771118164,64.6500015258789,43.790000915527344,26.920000076293945,66.37999725341797,82.18000030517578,38.08000183105469,29.6299991607666,17.719999313354492,17.209999084472656,64.01000213623047,45.431087493896484,52.9900016784668,32.75,22.877500534057617,28.277353286743164,34.47999954223633,55.91999816894531,67.36000061035156
2010-03-18,32.092857360839844,41.0,70.87000274658203,59.77000045776367,26.34000015258789,74.76000213623047,33.779998779296875,,177.4499969482422,32.400001525878906,128.3800048828125,22.200000762939453,65.05999755859375,43.63999938964844,26.975000381469727,66.68000030517578,83.66999816894531,38.45000076293945,29.610000610351562,18.665000915527344,17.229999542236328,63.72999954223633,45.62617874145508,53.380001068115234,33.59000015258789,22.532499313354492,28.41803741455078,34.81999969482422,55.939998626708984,67.38999938964844
2010-03-19,31.75,40.33000183105469,70.72000122070312,59.369998931884766,26.149999618530273,74.9800033569336,33.63999938964844,,177.89999389648438,32.36000061035156,127.70999908447266,21.989999771118164,65.11000061035156,43.45000076293945,27.375,66.52999877929688,81.95999908447266,38.060001373291016,29.59000015258789,18.3799991607666,16.90999984741211,63.84000015258789,46.091880798339844,53.459999084472656,34.38999938964844,22.209999084472656,28.521203994750977,34.529998779296875,55.34000015258789,67.04000091552734
2010-03-22,32.10714340209961,41.08000183105469,71.91000366210938,59.95000076293945,26.280000686645508,74.45999908447266,33.95000076293945,,176.16000366210938,32.66999816894531,127.9800033569336,22.239999771118164,65.0999984741211,43.7400016784668,27.270000457763672,67.01000213623047,81.83999633789062,38.29999923706055,29.600000381469727,18.469999313354492,17.149999618530273,63.880001068115234,45.695404052734375,53.38999938964844,33.29999923706055,22.309999465942383,28.74629783630371,35.33000183105469,55.619998931884766,66.97000122070312
2010-03-23,32.62285614013672,41.2400016784668,72.18000030517578,62.40999984741211,26.639999389648438,74.7699966430664,34.0099983215332,,174.8300018310547,32.59000015258789,129.3699951171875,22.670000076293945,65.36000061035156,44.58000183105469,27.649999618530273,67.3499984741211,82.3499984741211,38.5,29.8799991607666,18.622499465942383,17.540000915527344,64.52999877929688,45.99748229980469,53.900001525878906,33.15999984741211,22.4950008392334,29.055801391601562,35.90999984741211,55.88999938964844,66.94999694824219
2010-03-24,32.76714324951172,41.0099983215332,72.31999969482422,62.060001373291016,26.450000762939453,73.93000030517578,34.38999938964844,,174.41000366210938,32.31999969482422,128.52999877929688,22.43000030517578,64.75,44.939998626708984,27.309999465942383,66.80000305175781,81.61000061035156,38.0099983215332,29.649999618530273,18.344999313354492,17.610000610351562,63.61000061035156,45.96601486206055,54.060001373291016,32.720001220703125,22.1875,28.568098068237305,35.400001525878906,55.58000183105469,66.5
2010-03-25,32.378570556640625,41.41999816894531,72.48999786376953,62.13999938964844,26.43000030517578,73.80000305175781,35.09000015258789,,174.89999389648438,32.619998931884766,129.24000549316406,22.350000381469727,64.56999969482422,44.939998626708984,27.399999618530273,66.9000015258789,80.93000030517578,37.779998779296875,30.010000228881836,18.392499923706055,17.389999389648438,63.619998931884766,46.11075973510742,54.08000183105469,33.119998931884766,22.602500915527344,28.42741584777832,36.33000183105469,55.61000061035156,66.30000305175781
2010-03-26,32.985713958740234,41.119998931884766,72.58999633789062,62.439998626708984,26.469999313354492,74.43000030517578,35.310001373291016,,172.8699951171875,32.75,129.25999450683594,22.239999771118164,64.37999725341797,45.02000045776367,27.325000762939453,67.26000213623047,81.0,37.43000030517578,29.65999984741211,18.47249984741211,17.139999389648438,63.689998626708984,46.331024169921875,54.349998474121094,32.630001068115234,22.5625,28.483688354492188,36.790000915527344,55.5099983215332,66.54000091552734
2010-03-29,33.198570251464844,41.47999954223633,74.11000061035156,63.47999954223633,26.510000228881836,75.2300033569336,35.15999984741211,,174.0500030517578,32.599998474121094,128.58999633789062,22.329999923706055,64.81999969482422,44.86000061035156,27.385000228881836,67.06999969482422,81.36000061035156,37.88999938964844,29.59000015258789,18.49250030517578,17.280000686645508,63.72999954223633,46.57017135620117,54.7599983215332,32.84000015258789,22.559999465942383,28.558719635009766,37.4900016784668,55.7400016784668,67.30000305175781
2010-03-30,33.69285583496094,41.290000915527344,73.52999877929688,63.15999984741211,26.649999618530273,75.30000305175781,35.099998474121094,,171.3800048828125,32.689998626708984,128.77000427246094,22.34000015258789,64.9000015258789,44.58000183105469,27.434999465942383,67.23999786376953,84.27999877929688,37.65999984741211,29.770000457763672,18.452499389648438,17.260000228881836,63.65999984741211,46.651981353759766,53.93000030517578,33.060001373291016,22.75,29.290273666381836,37.41999816894531,55.90999984741211,67.05000305175781
2010-03-31,33.57143020629883,41.2599983215332,72.61000061035156,62.849998474121094,26.030000686645508,75.83000183105469,34.90999984741211,,170.6300048828125,32.349998474121094,128.25,22.290000915527344,65.19999694824219,44.75,27.5,66.72000122070312,83.56999969482422,37.349998474121094,29.290000915527344,18.375,17.149999618530273,63.27000045776367,46.32473373413086,53.939998626708984,32.66999816894531,22.75749969482422,29.09331703186035,37.09000015258789,55.599998474121094,66.9800033569336
2010-04-01,33.709999084472656,41.70000076293945,72.98999786376953,63.9900016784668,25.829999923706055,76.69000244140625,35.54999923706055,,170.22000122070312,32.380001068115234,128.25,22.389999389648438,65.7699966430664,45.18000030517578,27.649999618530273,67.58000183105469,83.8499984741211,37.709999084472656,29.15999984741211,18.502500534057617,17.079999923706055,63.36000061035156,46.651981353759766,53.91999816894531,32.9900016784668,23.137500762939453,29.337167739868164,37.75,55.4900016784668,67.61000061035156
2010-04-05,34.06999969482422,42.66999816894531,72.04000091552734,64.98999786376953,26.170000076293945,77.66000366210938,35.220001220703125,,173.16000366210938,32.65999984741211,129.35000610351562,22.59000015258789,65.4000015258789,45.34000015258789,27.43000030517578,68.02999877929688,84.19000244140625,37.38999938964844,29.270000457763672,18.52750015258789,16.899999618530273,63.7599983215332,47.105098724365234,53.33000183105469,33.13999938964844,23.11750030517578,29.5059871673584,37.83000183105469,55.4900016784668,68.19000244140625
2010-04-06,34.220001220703125,43.119998931884766,72.36000061035156,65.29000091552734,26.219999313354492,77.87999725341797,35.470001220703125,,172.89999389648438,32.54999923706055,128.92999267578125,22.399999618530273,65.30999755859375,45.84000015258789,27.145000457763672,67.80999755859375,84.3499984741211,37.25,29.31999969482422,18.477500915527344,16.959999084472656,63.11000061035156,46.991817474365234,52.59000015258789,33.40999984741211,23.100000381469727,29.262136459350586,37.400001525878906,55.529998779296875,67.9000015258789
2010-04-07,34.371429443359375,42.369998931884766,72.0999984741211,64.47000122070312,26.34000015258789,77.37000274658203,35.31999969482422,,176.36000061035156,32.61000061035156,128.47999572753906,22.450000762939453,65.22000122070312,45.31999969482422,26.90999984741211,67.69999694824219,83.66000366210938,36.790000915527344,29.350000381469727,18.397499084472656,17.06999969482422,62.5,46.56387710571289,52.5,32.93000030517578,22.677499771118164,28.36176300048828,36.790000915527344,55.279998779296875,67.33999633789062
2010-04-08,34.27857208251953,43.689998626708984,72.27999877929688,64.4800033569336,26.280000686645508,77.66000366210938,35.66999816894531,,179.5,32.970001220703125,127.61000061035156,22.309999465942383,64.93000030517578,45.7599983215332,26.8799991607666,68.76000213623047,82.94999694824219,36.779998779296875,29.920000076293945,18.497499465942383,17.139999389648438,62.560001373291016,46.381370544433594,52.2599983215332,32.619998931884766,22.872499465942383,28.286731719970703,36.849998474121094,55.380001068115234,67.86000061035156
2010-04-09,34.54142761230469,43.880001068115234,72.41999816894531,65.2699966430664,26.600000381469727,79.5,36.220001220703125,,179.1199951171875,33.25,128.75999450683594,22.549999237060547,65.13999938964844,45.97999954223633,27.295000076293945,68.68000030517578,83.48999786376953,36.970001220703125,30.34000015258789,18.795000076293945,17.25,62.72999954223633,46.56387710571289,52.400001525878906,32.2599983215332,23.1299991607666,28.211700439453125,37.06999969482422,55.06999969482422,68.76000213623047
2010-04-12,34.612857818603516,44.540000915527344,71.91999816894531,66.7300033569336,26.530000686645508,80.43000030517578,35.88999938964844,,177.83999633789062,33.47999954223633,128.36000061035156,22.540000915527344,65.11000061035156,46.13999938964844,27.3799991607666,68.52999877929688,83.27999877929688,36.849998474121094,30.31999969482422,18.88249969482422,17.290000915527344,62.70000076293945,46.419132232666016,52.02000045776367,32.2599983215332,23.297500610351562,28.08039665222168,36.81999969482422,55.02000045776367,68.70999908447266
2010-04-13,34.63285827636719,44.9900016784668,71.19000244140625,66.19000244140625,26.440000534057617,80.20999908447266,35.84000015258789,,179.25,34.34000015258789,129.02999877929688,22.770000457763672,65.68000030517578,45.869998931884766,27.510000228881836,68.91999816894531,83.94000244140625,36.70000076293945,30.450000762939453,18.877500534057617,17.18000030517578,63.0,46.2303352355957,52.220001220703125,32.15999984741211,23.197500228881836,28.202322006225586,36.810001373291016,54.720001220703125,68.66000366210938
2010-04-14,35.09857177734375,46.459999084472656,71.69999694824219,67.27999877929688,26.8799991607666,80.58000183105469,36.20000076293945,,184.9199981689453,34.97999954223633,131.25,23.520000457763672,65.48999786376953,47.72999954223633,27.475000381469727,69.41999816894531,84.38999938964844,36.209999084472656,30.81999969482422,18.950000762939453,17.06999969482422,63.189998626708984,46.57017135620117,52.90999984741211,31.049999237060547,23.565000534057617,27.995986938476562,36.779998779296875,54.63999938964844,68.61000061035156
2010-04-15,35.560001373291016,46.66999816894531,72.08999633789062,68.22000122070312,27.209999084472656,81.58999633789062,36.400001525878906,,184.27000427246094,35.13999938964844,130.88999938964844,24.219999313354492,65.51000213623047,47.810001373291016,27.1299991607666,69.16000366210938,85.0,36.040000915527344,30.8700008392334,18.90999984741211,16.989999771118164,63.0,46.95405960083008,52.880001068115234,30.6299991607666,23.612499237060547,27.70524024963379,36.5099983215332,54.130001068115234,68.26000213623047
2010-04-16,35.342857360839844,45.099998474121094,70.79000091552734,66.87999725341797,26.979999542236328,80.75,35.83000183105469,,160.6999969482422,35.0099983215332,130.6300048828125,23.920000076293945,65.0199966430664,45.54999923706055,27.485000610351562,69.02999877929688,83.76000213623047,35.709999084472656,30.670000076293945,18.792499542236328,16.799999237060547,62.849998474121094,46.37508010864258,52.13999938964844,30.729999542236328,23.462499618530273,27.742755889892578,35.86000061035156,54.11000061035156,67.93000030517578
2010-04-19,35.29571533203125,45.7599983215332,70.95999908447266,66.98999786376953,27.06999969482422,81.31999969482422,36.16999816894531,,163.32000732421875,35.16999816894531,132.22999572753906,24.0,66.02999877929688,45.38999938964844,27.65999984741211,69.91999816894531,83.9000015258789,35.900001525878906,31.040000915527344,18.895000457763672,16.790000915527344,63.220001220703125,46.419132232666016,53.189998626708984,31.229999542236328,23.280000686645508,27.883440017700195,36.130001068115234,54.38999938964844,68.2300033569336
2010-04-20,34.941429138183594,46.20000076293945,71.41000366210938,67.5,27.18000030517578,82.05000305175781,36.540000915527344,,159.97999572753906,35.18000030517578,129.69000244140625,24.1200008392334,65.98999786376953,45.880001068115234,27.235000610351562,70.33999633789062,85.2699966430664,36.060001373291016,31.360000610351562,19.09000015258789,16.760000228881836,63.189998626708984,46.6960334777832,53.16999816894531,30.979999542236328,23.512500762939453,27.911577224731445,36.060001373291016,54.52000045776367,68.97000122070312
2010-04-21,37.031429290771484,45.9900016784668,74.16000366210938,67.75,27.239999771118164,81.91999816894531,36.560001373291016,,158.92999267578125,35.27000045776367,128.99000549316406,23.799999237060547,65.38999938964844,45.349998474121094,27.094999313354492,70.36000061035156,85.69999694824219,34.7400016784668,31.329999923706055,19.18000030517578,16.600000381469727,63.630001068115234,48.41409683227539,52.79999923706055,30.260000228881836,23.282499313354492,27.7239990234375,35.869998931884766,54.470001220703125,68.91999816894531
2010-04-22,38.067142486572266,46.77000045776367,75.58999633789062,67.51000213623047,27.31999969482422,81.19999694824219,36.779998779296875,,159.0500030517578,35.720001220703125,129.1300048828125,23.989999771118164,64.77999877929688,44.7400016784668,27.155000686645508,71.02999877929688,86.05000305175781,33.77000045776367,31.389999389648438,19.5575008392334,16.479999542236328,63.59000015258789,48.09943389892578,53.790000915527344,30.459999084472656,23.78499984741211,27.461389541625977,36.060001373291016,54.4900016784668,68.55999755859375
2010-04-23,38.689998626708984,48.04999923706055,75.12999725341797,68.77999877929688,27.469999313354492,82.66999816894531,36.790000915527344,,157.39999389648438,36.38999938964844,129.99000549316406,24.040000915527344,65.04000091552734,44.939998626708984,26.940000534057617,71.1500015258789,86.58000183105469,35.459999084472656,30.959999084472656,19.475000381469727,16.90999984741211,63.540000915527344,48.12460708618164,53.380001068115234,30.950000762939453,24.147499084472656,27.245676040649414,35.86000061035156,54.529998779296875,69.23999786376953
2010-04-26,38.5,47.13999938964844,74.33999633789062,71.6500015258789,27.56999969482422,82.58999633789062,37.040000915527344,,152.02999877929688,36.4900016784668,130.72999572753906,23.81999969482422,64.76000213623047,43.88999938964844,26.864999771118164,71.0199966430664,87.44000244140625,35.0,31.110000610351562,19.5049991607666,16.81999969482422,63.939998626708984,48.0805549621582,51.91999816894531,29.850000381469727,24.0,27.142507553100586,35.689998626708984,54.040000915527344,69.29000091552734
2010-04-27,37.43428421020508,45.790000915527344,72.4800033569336,68.52999877929688,27.010000228881836,80.2300033569336,36.31999969482422,,153.0399932861328,35.290000915527344,128.82000732421875,23.350000381469727,64.27999877929688,42.40999984741211,26.434999465942383,70.52999877929688,87.97000122070312,34.47999954223633,30.850000381469727,19.184999465942383,16.459999084472656,63.11000061035156,46.77155303955078,50.529998779296875,29.799999237060547,23.237499237060547,26.964309692382812,34.900001525878906,54.040000915527344,68.2699966430664
2010-04-28,37.371429443359375,46.08000183105469,72.37000274658203,68.97000122070312,27.040000915527344,80.62000274658203,36.290000915527344,,157.00999450683594,35.189998626708984,130.10000610351562,23.260000228881836,64.62000274658203,43.459999084472656,26.68000030517578,70.33999633789062,88.23999786376953,34.560001373291016,30.90999984741211,19.110000610351562,16.530000686645508,63.16999816894531,46.98552703857422,51.119998931884766,30.440000534057617,23.40250015258789,27.31132698059082,35.20000076293945,53.61000061035156,69.19000244140625
2010-04-29,38.37714385986328,47.599998474121094,73.79000091552734,70.75,27.530000686645508,82.29000091552734,37.220001220703125,,160.24000549316406,35.560001373291016,130.4600067138672,23.489999771118164,65.01000213623047,44.0,26.8700008392334,71.5199966430664,89.33000183105469,35.25,31.0,19.392499923706055,16.860000610351562,62.20000076293945,47.84141159057617,51.41999816894531,31.299999237060547,23.204999923706055,27.40511703491211,35.869998931884766,53.70000076293945,68.66000366210938
2010-04-30,37.2985725402832,46.119998931884766,72.43000030517578,68.08999633789062,26.93000030517578,81.44000244140625,36.84000015258789,,145.1999969482422,35.22999954223633,129.0,22.84000015258789,64.30000305175781,42.58000183105469,26.725000381469727,70.58999633789062,88.66999816894531,35.040000915527344,30.540000915527344,18.977500915527344,16.719999313354492,62.15999984741211,47.16802978515625,50.7400016784668,30.309999465942383,22.5575008392334,27.104991912841797,35.150001525878906,53.63999938964844,67.7699966430664
2010-05-03,38.04999923706055,47.20000076293945,74.38999938964844,69.94000244140625,27.540000915527344,82.83000183105469,37.560001373291016,,149.5,35.869998931884766,129.60000610351562,23.260000228881836,65.33000183105469,43.529998779296875,26.8799991607666,71.41999816894531,89.80999755859375,35.27000045776367,30.860000610351562,19.4424991607666,16.90999984741211,62.68000030517578,48.005035400390625,51.209999084472656,30.260000228881836,22.3174991607666,27.470767974853516,35.619998931884766,53.7400016784668,67.83999633789062
2010-05-04,36.95428466796875,45.86000061035156,72.79000091552734,66.69999694824219,26.559999465942383,80.76000213623047,36.59000015258789,,149.4499969482422,35.41999816894531,128.1199951171875,22.559999465942383,64.69999694824219,42.470001220703125,26.59000015258789,70.63999938964844,87.68000030517578,35.810001373291016,30.1299991607666,19.337499618530273,17.260000228881836,61.709999084472656,46.670860290527344,50.0,29.489999771118164,22.092500686645508,26.964309692382812,35.130001068115234,54.02000045776367,66.47000122070312
2010-05-05,36.56999969482422,44.43000030517578,71.0,65.95999908447266,26.549999237060547,80.19000244140625,35.34000015258789,,148.19000244140625,35.2400016784668,127.45999908447266,22.170000076293945,65.13999938964844,42.630001068115234,26.829999923706055,70.66000366210938,86.58999633789062,35.59000015258789,29.850000381469727,18.802499771118164,17.18000030517578,62.15999984741211,46.3121452331543,50.619998931884766,30.0,21.607500076293945,26.898656845092773,35.72999954223633,54.77000045776367,66.16999816894531
2010-05-06,35.17856979370117,42.5,67.97000122070312,63.5,25.489999771118164,77.19999694824219,34.0099983215332,,142.32000732421875,33.959999084472656,123.91999816894531,21.510000228881836,63.400001525878906,40.810001373291016,26.149999618530273,69.41999816894531,84.23999786376953,34.27000045776367,28.979999542236328,18.075000762939453,16.739999771118164,60.75,44.833229064941406,49.79999923706055,29.239999771118164,20.729999542236328,26.27027130126953,34.65999984741211,53.22999954223633,63.88999938964844
2010-05-07,33.69428634643555,40.599998474121094,66.72000122070312,62.099998474121094,24.709999084472656,77.0999984741211,33.40999984741211,,142.99000549316406,33.43000030517578,122.0999984741211,21.309999465942383,63.310001373291016,40.7599983215332,26.334999084472656,68.01000213623047,82.62999725341797,33.4900016784668,28.209999084472656,17.65250015258789,16.459999084472656,60.310001373291016,43.71302795410156,49.2599983215332,29.020000457763672,20.572500228881836,26.439090728759766,34.869998931884766,52.400001525878906,63.70000076293945
2010-05-10,36.28428649902344,43.09000015258789,71.0,66.69000244140625,26.1299991607666,79.88999938964844,35.290000915527344,,143.8300018310547,35.290000915527344,126.2699966430664,22.549999237060547,64.75,41.95000076293945,27.020000457763672,70.58000183105469,85.97000122070312,34.25,28.940000534057617,19.162500381469727,17.0,62.41999816894531,45.96601486206055,50.09000015258789,29.8799991607666,21.497499465942383,26.833003997802734,35.56999969482422,52.58000183105469,65.2300033569336
2010-05-11,36.645713806152344,43.33000183105469,71.41999816894531,66.06999969482422,25.959999084472656,79.69999694824219,35.7599983215332,,141.97000122070312,35.630001068115234,126.88999938964844,22.280000686645508,64.66999816894531,41.54999923706055,26.80500030517578,70.4800033569336,85.04000091552734,33.5099983215332,28.8799991607666,19.107500076293945,17.010000228881836,62.369998931884766,46.02265548706055,49.779998779296875,29.850000381469727,21.040000915527344,26.63604736328125,36.16999816894531,52.459999084472656,64.45999908447266
2010-05-12,37.441429138183594,44.099998474121094,72.87000274658203,68.1500015258789,26.739999771118164,80.05999755859375,35.130001068115234,,147.1999969482422,35.88999938964844,132.67999267578125,23.09000015258789,64.9000015258789,41.689998626708984,27.010000228881836,70.66999816894531,86.44000244140625,33.63999938964844,29.440000534057617,19.462499618530273,16.899999618530273,63.02000045776367,46.03524398803711,50.189998626708984,30.31999969482422,21.420000076293945,26.91741371154785,36.56999969482422,52.47999954223633,64.91000366210938
2010-05-13,36.908573150634766,42.810001373291016,71.76000213623047,66.91000366210938,25.530000686645508,78.91999816894531,34.75,,144.64999389648438,35.27000045776367,131.47999572753906,22.5,64.66999816894531,40.810001373291016,26.7450008392334,70.5,85.58999633789062,33.310001373291016,29.239999771118164,18.887500762939453,16.559999465942383,62.75,45.85273742675781,50.16999816894531,30.18000030517578,21.4325008392334,26.908035278320312,35.86000061035156,52.400001525878906,64.73999786376953
2010-05-14,36.2599983215332,40.63999938964844,69.81999969482422,64.87999725341797,24.940000534057617,77.83000183105469,34.060001373291016,,143.22999572753906,35.20000076293945,131.19000244140625,21.889999389648438,63.970001220703125,39.88999938964844,26.670000076293945,69.58999633789062,84.68000030517578,32.880001068115234,28.93000030517578,18.434999465942383,16.200000762939453,62.540000915527344,45.04719924926758,50.119998931884766,30.389999389648438,19.315000534057617,26.739215850830078,35.380001068115234,52.119998931884766,63.599998474121094
2010-05-17,36.317142486572266,41.220001220703125,69.68000030517578,63.779998779296875,24.8700008392334,77.7300033569336,34.20000076293945,,142.63999938964844,35.59000015258789,130.44000244140625,22.020000457763672,63.880001068115234,39.84000015258789,26.704999923706055,70.13999938964844,84.68000030517578,32.779998779296875,28.940000534057617,18.407499313354492,16.110000610351562,63.380001068115234,44.70106887817383,50.119998931884766,30.440000534057617,18.677499771118164,26.879898071289062,35.709999084472656,52.72999954223633,63.27000045776367
2010-05-18,36.051429748535156,39.84000015258789,67.72000122070312,63.189998626708984,24.360000610351562,76.8499984741211,33.72999954223633,,137.36000061035156,34.72999954223633,129.9499969482422,21.43000030517578,62.970001220703125,39.02000045776367,26.549999237060547,70.0199966430664,84.0199966430664,32.349998474121094,28.600000381469727,18.232500076293945,15.8100004196167,63.209999084472656,44.480804443359375,49.83000183105469,30.18000030517578,17.522499084472656,26.65480613708496,35.20000076293945,53.709999084472656,62.790000915527344
2010-05-19,35.477142333984375,40.16999816894531,66.20999908447266,61.439998626708984,24.260000228881836,76.5999984741211,33.38999938964844,,140.10000610351562,34.380001068115234,128.86000061035156,21.600000381469727,62.220001220703125,39.380001068115234,26.559999465942383,69.4000015258789,82.54000091552734,32.619998931884766,28.239999771118164,18.0625,15.819999694824219,63.220001220703125,43.643802642822266,50.13999938964844,29.989999771118164,18.24250030517578,26.739215850830078,34.810001373291016,53.040000915527344,62.45000076293945
2010-05-20,33.96571350097656,38.619998931884766,63.0,58.66999816894531,23.309999465942383,73.5999984741211,31.989999771118164,,136.10000610351562,32.88999938964844,123.80000305175781,20.790000915527344,60.54999923706055,37.83000183105469,25.770000457763672,67.66000366210938,79.58000183105469,31.81999969482422,27.110000610351562,17.577499389648438,15.229999542236328,61.61000061035156,41.80616760253906,48.41999816894531,28.959999084472656,18.204999923706055,26.035799026489258,32.709999084472656,51.29999923706055,60.33000183105469
2010-05-21,34.61714172363281,39.81999969482422,64.55999755859375,60.09000015258789,23.459999084472656,74.4800033569336,32.869998931884766,,140.6199951171875,33.02000045776367,125.41999816894531,20.90999984741211,60.880001068115234,40.04999923706055,25.795000076293945,67.86000061035156,80.69999694824219,32.040000915527344,26.84000015258789,17.84749984741211,15.399999618530273,61.849998474121094,41.812461853027344,49.22999954223633,28.700000762939453,18.549999237060547,26.223377227783203,33.099998474121094,51.369998931884766,60.880001068115234
2010-05-24,35.251426696777344,39.040000915527344,63.150001525878906,59.220001220703125,23.3700008392334,73.44000244140625,32.47999954223633,,136.69000244140625,33.220001220703125,124.44999694824219,20.670000076293945,60.56999969482422,38.619998931884766,25.729999542236328,67.66000366210938,79.58999633789062,31.860000610351562,26.270000457763672,17.834999084472656,15.220000267028809,61.400001525878906,41.61737060546875,48.4900016784668,28.829999923706055,18.637500762939453,25.782567977905273,32.7400016784668,51.0,60.189998626708984
2010-05-25,35.031429290771484,39.0,62.779998779296875,59.209999084472656,23.309999465942383,72.56999969482422,32.31999969482422,,142.55999755859375,33.97999954223633,124.5199966430664,20.850000381469727,60.349998474121094,38.939998626708984,25.309999465942383,67.83999633789062,79.47000122070312,32.060001373291016,26.06999969482422,18.227500915527344,15.0600004196167,61.04999923706055,41.63624954223633,48.66999816894531,28.8700008392334,18.24250030517578,25.698158264160156,32.90999984741211,50.279998779296875,59.709999084472656
